track_id,track_name,artist,genre,release_year,danceability,energy,tempo,streams
1414,Night Fire,Phillip Savage,Hip-Hop,2009,0.709,0.524,101,3132773
1415,Dream Broken,Richard Grant,Alternative,2009,0.726,0.533,144,4566585
1416,Forever Shadow,Marie Newman,Electronic,2018,0.911,0.835,130,4768750
1417,Night Forever,Travis Dalton,Alternative,2004,0.415,0.676,81,4582791
1418,Shadow Sky,Terry Cox,Hip-Hop,2017,0.716,0.426,134,4258518
1419,Forever Night,Dustin Moore,Electronic,2000,0.81,0.978,133,2386951
1420,Broken Night,Jennifer Dawson,R&B,2001,0.323,0.506,111,1821836
1421,Broken Love,Sheila Sanders,Pop,2022,0.743,0.862,99,5766306
1422,Shadow Fire,Abigail Martinez,Pop,2012,0.59,0.82,100,2088618
1423,Sky Light,Barbara Gay,R&B,2017,0.451,0.803,124,4771542
1424,Heart Shadow,Erik Hart,Pop,2001,0.69,0.779,95,4752299
1425,Night Forever,Patricia Miller,Alternative,2003,0.76,0.344,112,6943394
1426,Sky Dream,Jordan Bailey,Soul,2019,0.591,0.029,80,3055802
1427,Heart Lonely,John Lara,Rock,2010,0.475,0.867,142,1369344
1428,Broken Lonely,Christopher Davis,Hip-Hop,2023,0.848,0.268,142,5140310
1429,Broken Night,Michele Mitchell,R&B,2011,0.474,0.716,135,3306827
1430,Paradise Lonely,Brandi Wright,Rock,2018,0.465,0.926,121,3935869
1431,Dream Forever,Antonio Hodges,Rock,2008,0.468,0.92,113,4305444
1432,Lonely Shadow,Mr. Dennis Gonzalez,Electronic,2019,0.832,0.896,122,1056070
1433,Dream Heart,Gary Morris,Soul,2014,0.623,0.47,86,10185337
1434,Night Paradise,Susan Tucker,Pop,2017,0.885,0.556,99,2787468
1435,Lonely Night,Sarah Haynes,Electronic,2012,0.826,0.867,134,1974298
1436,Lonely Broken,Steven Porter,Alternative,2010,0.62,0.506,85,3427943
1437,Night Heart,Ricardo Joseph,Hip-Hop,2023,0.843,0.495,189,3257488
1438,Paradise Fire,John Mcclain,Alternative,2013,0.46,0.427,118,2739890
1439,Paradise Dream,Russell Cabrera,Alternative,2017,0.473,0.339,98,2217013
1440,Love Light,Eric Vasquez,Soul,2011,0.361,0.553,124,6318467
1441,Shadow Love,Richard Johnson,Hip-Hop,2009,0.545,0.631,169,4727485
1442,Heart Paradise,Amanda Webb,Hip-Hop,2011,0.839,0.564,110,3285926
1443,Sky Broken,Shannon Jones,Soul,2012,0.464,0.336,75,3587539
1444,Light Fire,Cheyenne Glass,R&B,2019,0.86,0.639,130,3693845
1445,Paradise Light,Ronald Allen,Pop,2017,0.662,0.876,52,4883390
1446,Paradise Paradise,William Rogers,Pop,2004,0.583,1,110,3904886
1447,Forever Dream,Eric Gonzales,Soul,2008,0.523,0.353,117,2657055
1448,Night Love,James Rodriguez,R&B,2004,0.402,0.745,99,8283062
1449,Love Broken,Eric Mason,Pop,2014,0.666,0.689,113,1462247
1450,Dream Broken,Kenneth Dennis,Pop,2010,0.528,0.871,90,3645393
1451,Fire Paradise,Linda Williams,Electronic,2014,0.877,0.853,104,2131290
1452,Shadow Dream,Gerald Owens,Electronic,2022,0.641,0.913,141,5104889
1453,Dream Lonely,Hunter Smith,Alternative,2020,0.432,0.707,122,3967774
1454,Dream Heart,Lawrence Peterson,Soul,2019,0.43,0.4,103,5226389
1455,Shadow Sky,Robert Oliver,Hip-Hop,2008,0.633,0.431,168,5176533
1456,Sky Heart,Erin Garcia,Pop,2009,0.735,0.549,98,5919474
1457,Dream Dream,Ian Cortez,Soul,2019,0.542,0.261,109,3066715
1458,Dream Dream,Barbara Hill,Hip-Hop,2001,0.803,0.53,126,3091079
1459,Paradise Heart,Todd Johnson,Rock,2005,0.464,0.657,108,4215671
1460,Light Forever,Judith Baker,Electronic,2005,0.815,0.78,130,2476257
1461,Dream Shadow,Cristian Hopkins,Rock,2014,0.603,0.593,117,2500114
1462,Paradise Heart,Mathew Butler,Soul,2016,0.349,0.364,102,5973756
1463,Broken Forever,Vicki Joseph,R&B,2013,0.814,0.538,111,2586752
1464,Heart Broken,Lisa Serrano,Hip-Hop,2006,0.731,0.711,183,2095489
1465,Light Light,Daniel Chandler,Alternative,2023,0.658,0.254,103,3611921
1466,Dream Paradise,Connie Gonzalez,Electronic,2020,0.797,0.706,146,6164923
1467,Fire Forever,Maria Dodson,Electronic,2022,0.9,0.717,129,5933082
1468,Broken Broken,Jason Peterson,Hip-Hop,2022,0.802,0.53,173,2078054
1469,Heart Fire,Michael Carr,Soul,2008,0.392,0.606,126,4205464
1470,Paradise Sky,Jessica Chase,Hip-Hop,2018,0.709,0.729,144,4032433
1471,Night Lonely,Jill Baker,R&B,2010,0.525,0.571,61,1556634
1472,Forever Light,Lori Curtis DVM,Rock,2004,0.375,0.748,145,5918858
1473,Love Night,Cameron Grant,Rock,2005,0.542,0.535,171,4766244
1474,Shadow Sky,Linda Beck,R&B,2001,0.864,0.502,79,3755723
1475,Dream Fire,Joseph Aguilar,Electronic,2022,0.796,0.887,125,3968030
1476,Dream Light,Kim Beasley,Hip-Hop,2000,0.718,0.415,167,2371624
1477,Shadow Broken,Barbara Cochran,R&B,2010,0.654,0.635,95,3560450
1478,Love Shadow,Samantha Mejia,Alternative,2003,0.643,0.374,76,4136549
1479,Paradise Paradise,Kevin Guerra,Soul,2023,0.366,0.243,82,3502012
1480,Shadow Lonely,Elizabeth Stewart,Electronic,2000,0.902,0.799,129,5004112
1481,Broken Broken,Michael Wallace,R&B,2004,0.743,0.54,145,3603224
1482,Heart Night,David Johnston,Rock,2017,0.531,0.869,125,3095720
1483,Sky Dream,Philip Cooper,Alternative,2010,0.674,0.542,132,2146264
1484,Shadow Lonely,Raymond Wood,R&B,2009,0.378,0.605,114,3490241
1485,Broken Paradise,Julie Gonzalez,Rock,2009,0.554,0.864,84,1991761
1486,Heart Paradise,Kelsey Griffith,R&B,2010,0.387,0.343,126,5500178
1487,Love Paradise,Kimberly Merritt,Rock,2002,0.583,0.771,140,3870334
1488,Lonely Fire,Robert Sparks,Pop,2008,0.973,0.731,107,3945251
1489,Fire Night,Peter Coleman,R&B,2013,0.593,0.464,114,3537688
1490,Fire Light,Gregory Dodson,Alternative,2010,0.666,0.419,112,3490715
1491,Heart Dream,David Fleming,Rock,2020,0.487,0.719,136,2660053
1492,Heart Dream,Sarah Lee,Electronic,2011,0.939,0.866,132,3704104
1493,Dream Shadow,Ronnie Bradford,Pop,2008,0.524,0.419,121,1722598
1494,Shadow Heart,Tina Scott,Electronic,2021,0.789,0.996,136,2135123
1495,Lonely Sky,Erika Medina,Pop,2002,0.602,0.72,154,4232236
1496,Sky Forever,Dr. Denise Perez,Pop,2019,0.621,0.861,75,3400591
1497,Forever Love,Michael Roman DVM,Electronic,2003,0.517,0.896,134,4265764
1498,Sky Night,Crystal Pena,Electronic,2009,0.767,0.835,136,4251835
1499,Paradise Sky,Melissa Chavez,Pop,2013,0.409,0.427,118,1898798
1500,Sky Lonely,Caleb Payne,R&B,2013,0.517,0.533,118,7472845
1501,Shadow Broken,Kyle Snyder,Soul,2022,0.244,0.342,63,2753006
1502,Shadow Shadow,Joseph Sanders,Hip-Hop,2020,0.897,0.705,131,2035960
1503,Paradise Night,Marvin Dickson,R&B,2021,0.708,0.512,171,2630082
1504,Shadow Night,Adam Velasquez,Electronic,2013,0.927,0.754,117,2179046
1505,Lonely Paradise,Joseph Reeves,Hip-Hop,2001,0.87,0.542,144,9136074
1506,Dream Forever,Michael Nguyen,Rock,2015,0.633,0.81,180,2748358
1507,Night Broken,Alexis Cook,R&B,2010,0.621,0.178,137,1050168
1508,Night Sky,Calvin Lewis,R&B,2001,0.562,0.615,127,2687822
1509,Love Night,Jodi Hurley,Pop,2018,0.576,1,136,2616257
1510,Forever Light,Stacy Charles,Alternative,2011,0.666,0.474,103,6634921
1511,Night Paradise,Suzanne Mcintyre,Soul,2018,0.436,0.322,102,3497254
1512,Sky Night,Shannon Kaiser,Pop,2019,0.864,0.601,146,3917270
1513,Light Fire,Alejandro Sanchez,Alternative,2000,0.724,0.41,112,3031689
1514,Dream Dream,Kevin Tate,Hip-Hop,2015,0.69,0.527,105,5072299
1515,Light Broken,Cynthia Ramirez,R&B,2015,1,0.34,129,5635938
1516,Paradise Night,Mrs. Kelsey Riddle,Alternative,2004,0.556,0.5,91,3411709
1517,Fire Fire,Theresa Thompson,Electronic,2007,0.759,0.877,122,4088428
1518,Light Lonely,Roy Patel,Pop,2020,0.683,0.788,109,4618238
1519,Lonely Heart,Jeffrey Collins,Alternative,2011,0.472,0.385,136,2768767
1520,Sky Sky,Anthony Townsend,Hip-Hop,2012,0.828,0.606,133,3185959
1521,Forever Broken,Willie Conrad,Soul,2000,0.598,0.28,103,3386122
1522,Shadow Broken,Joseph Landry,Electronic,2006,0.87,0.848,116,1138112
1523,Dream Night,Frederick Lang,Alternative,2008,0.471,0.471,137,2909350
1524,Love Sky,Mariah Cox,R&B,2020,0.745,0.432,195,2519179
1525,Heart Lonely,Timothy Davis,Electronic,2017,0.56,0.86,132,4782834
1526,Light Dream,Sherry Burke,Hip-Hop,2018,0.761,0.764,155,2559744
1527,Love Shadow,Sarah Hicks,Rock,2012,0.672,0.759,134,1269902
1528,Sky Dream,Heather Hicks,R&B,2021,0.433,0.59,137,3539696
1529,Fire Paradise,Daniel Pierce,Pop,2011,0.852,0.905,143,5186312
1530,Heart Broken,Candice Cain,Alternative,2015,0.618,0.361,103,8775909
1531,Dream Sky,Melissa Rice,Hip-Hop,2002,0.989,0.461,119,4619601
1532,Heart Lonely,William Carr,Alternative,2007,0.953,0.531,84,5321955
1533,Forever Shadow,John Gardner,Electronic,2021,0.928,0.758,132,5833214
1534,Fire Sky,Wendy Smith,Soul,2019,0.722,0.349,102,3560410
1535,Heart Forever,Molly Clay,Rock,2021,0.578,0.66,93,3484574
1536,Broken Dream,Christopher Harris,Electronic,2005,0.771,1,123,5279362
1537,Forever Love,Jason Simmons,Alternative,2010,0.463,0.334,100,2658320
1538,Heart Sky,Chad Allen,Pop,2005,0.426,0.865,97,3937633
1539,Dream Sky,Yolanda Sanders,Rock,2014,0.458,0.816,121,1901067
1540,Broken Night,Daniel Miller,Hip-Hop,2017,0.729,0.726,157,2293591
1541,Broken Heart,Michelle Hawkins,Pop,2008,0.639,0.711,122,3309561
1542,Lonely Light,Francis Long,Alternative,2008,0.679,0.412,121,4396456
1543,Light Night,Tara Gray,R&B,2019,0.64,0.557,108,4448959
1544,Light Love,Sharon Jimenez,Soul,2005,0.454,0.263,88,2522246
1545,Love Fire,Billy Franco,Soul,2013,0.226,0.52,90,3336784
1546,Heart Light,Michael Evans,R&B,2002,0.585,0.534,119,2042378
1547,Broken Love,Nicole Richardson,Pop,2016,1,0.577,82,3250659
1548,Heart Broken,Tiffany Jackson,Rock,2004,0.696,0.777,158,5918272
1549,Shadow Love,Kristen Davenport,Rock,2006,0.67,0.853,144,3127889
1550,Broken Sky,Patrick Crawford,Soul,2022,0.037,0.262,130,3793998
1551,Sky Dream,Kathy Wells,Rock,2001,0.509,0.552,176,3159038
1552,Dream Lonely,Danielle Herman,R&B,2003,0.653,0.728,141,3580051
1553,Shadow Sky,Raymond Curry MD,Electronic,2012,0.655,0.931,98,2498101
1554,Shadow Dream,Ryan Short,Alternative,2018,0.712,0.402,99,4554770
1555,Love Forever,Kyle Richmond,R&B,2000,0.451,0.538,111,2271693
1556,Lonely Paradise,Kristina Williams,Alternative,2013,0.726,0.546,138,2189824
1557,Light Lonely,Gregory Jones,Alternative,2010,0.503,0.291,110,4561310
1558,Paradise Lonely,Rebecca Heath,Rock,2021,0.493,0.835,121,2030498
1559,Paradise Night,Andrew Martin,R&B,2019,0.666,0.408,121,3591320
1560,Dream Sky,Susan Robinson,Soul,2022,0.594,0.321,111,4103703
1561,Heart Shadow,Brian Harvey,R&B,2012,0.763,0.239,125,2849802
1562,Night Forever,Ashley Lara,Hip-Hop,2021,0.821,0.501,143,5292800
1563,Forever Lonely,Matthew Barnes,Electronic,2010,0.765,0.677,132,2310113
1564,Fire Love,Nancy Roberson,Rock,2009,0.633,0.849,145,2904229
1565,Broken Fire,John Williams,Rock,2008,0.699,0.76,129,1858769
1566,Shadow Night,Deborah Mitchell,Hip-Hop,2022,0.696,0.359,135,7196311
1567,Shadow Dream,Heidi Bush,R&B,2005,1,0.31,139,3125519
1568,Dream Heart,Cory Myers,Electronic,2021,0.692,0.881,132,5473155
1569,Broken Lonely,Mariah Wong,Soul,2002,0.304,0.422,125,1487807
1570,Sky Light,Mark Ramirez,Rock,2003,0.679,0.916,112,4045032
1571,Night Forever,Kristin Williams,Hip-Hop,2002,0.717,0.667,140,2422932
1572,Sky Light,Elizabeth Watson,Soul,2012,0.361,0.339,126,7172044
1573,Fire Dream,Shannon Stevens,Soul,2007,0.356,0.521,133,4234345
1574,Night Love,Jennifer Lee,R&B,2005,0.884,0.681,107,3360725
1575,Love Shadow,Kevin Manning,Alternative,2017,0.584,0.222,89,3371045
1576,Paradise Fire,Karen Gillespie,R&B,2007,0.355,0.585,108,2795835
1577,Fire Broken,Bobby Clark,Pop,2014,0.675,0.816,96,2492891
1578,Lonely Dream,Daniel Thornton,Electronic,2006,0.77,0.82,113,3720653
1579,Fire Forever,Rebecca Valdez,Hip-Hop,2011,0.753,0.737,105,1939968
1580,Light Forever,Angela Mcdowell,R&B,2007,0.965,0.2,141,5727899
1581,Lonely Heart,David Parsons,Soul,2020,0.605,0.357,95,3215160
1582,Lonely Shadow,Zachary Castro,Alternative,2002,0.405,0.581,127,1952031
1583,Dream Love,Vanessa Salinas,Electronic,2015,0.799,0.75,116,4010918
1584,Heart Sky,Tamara Morris,Soul,2008,0.361,0.513,103,4564366
1585,Broken Paradise,Craig Vargas,Hip-Hop,2000,0.705,0.989,128,6123614
1586,Dream Sky,Morgan Moore,Soul,2011,0.6,0.426,69,4175117
1587,Heart Lonely,Jonathan Huffman,Pop,2014,0.68,0.85,97,3753492
1588,Heart Love,Regina Rogers,Soul,2012,0.382,0.351,117,3471876
1589,Dream Forever,Robin Hogan,Rock,2002,0.657,0.769,118,3093968
1590,Love Lonely,Christian Conner,Electronic,2016,0.946,0.844,132,2438902
1591,Shadow Broken,Beverly Shah,Soul,2000,0.539,0.319,95,2413849
1592,Heart Fire,Ryan Young,R&B,2011,0.74,0.625,144,3228182
1593,Light Love,Nina Velasquez,Pop,2005,0.591,0.543,24,2253689
1594,Light Lonely,Lisa Watson,R&B,2008,0.83,0.581,107,4113599
1595,Sky Dream,Julie Herrera,Alternative,2007,0.903,0.503,101,3226414
1596,Forever Lonely,Tyler Munoz,Pop,2006,1,0.524,87,2697841
1597,Night Fire,Jennifer Mccoy,Pop,2018,0.603,0.919,76,4276992
1598,Shadow Love,Denise Williamson,Pop,2013,0.873,0.368,75,3644430
1599,Light Dream,Robert Vasquez,Rock,2023,0.464,0.84,121,5529380
1600,Shadow Heart,Jessica Thomas,Hip-Hop,2021,0.716,0.71,129,4169424
1601,Lonely Light,Robert Fischer,Alternative,2005,0.704,0.476,122,1229220
1602,Dream Shadow,Chris Ortiz,R&B,2018,0.683,0.429,97,4083026
1603,Shadow Broken,Thomas Barnes,Alternative,2022,0.388,0.629,83,5642269
1604,Broken Night,Paula Good,Rock,2001,0.477,0.903,114,3438604
1605,Sky Love,Jordan Dalton,Pop,2010,0.473,0.75,62,3543701
1606,Light Paradise,Kathleen Cobb,Rock,2012,0.669,0.661,144,3619815
1607,Lonely Shadow,Tammy Baker,R&B,2002,0.606,0.498,98,3150571
1608,Dream Broken,Elizabeth Buckley,Electronic,2013,0.876,0.712,129,1743489
1609,Forever Fire,Sandra Perez,Hip-Hop,2002,0.716,0.642,140,4587695
1610,Fire Lonely,Michael Ingram,Rock,2013,0.567,0.752,121,2854349
1611,Heart Dream,Jared Dean,Pop,2010,0.71,0.724,77,2912322
1612,Broken Broken,Christopher Myers,Alternative,2003,0.559,0.635,98,4784798
1613,Light Dream,Jeffrey Morrison,Hip-Hop,2006,0.833,0.999,162,1966015
1614,Heart Broken,Krista Garcia,Soul,2000,0.382,0.466,78,1169300
1615,Paradise Paradise,John Bowman,Electronic,2001,0.762,0.919,153,2721533
1616,Love Heart,Christian Lee,Hip-Hop,2012,0.742,0.636,120,3393365
1617,Dream Broken,Valerie Peterson,R&B,2006,0.661,0.869,106,5688953
1618,Paradise Broken,Kyle Ingram,Pop,2022,0.677,0.662,121,4131008
1619,Forever Broken,Jason Fisher,Rock,2003,0.389,0.849,128,2088100
1620,Broken Night,Robert Martin,Hip-Hop,2003,0.754,0.663,150,3289260
1621,Night Shadow,Aaron Camacho,Hip-Hop,2005,0.636,0.731,156,1888451
1622,Love Sky,Samantha Gomez,Electronic,2001,0.725,0.873,141,4876847
1623,Lonely Paradise,April Dunn,Hip-Hop,2012,0.852,0.563,137,3090425
1624,Lonely Fire,Nicole French,R&B,2001,0.4,0.652,163,1413985
1625,Heart Forever,Paige Moore,Electronic,2002,0.73,0.877,132,2460251
1626,Shadow Sky,Penny Ellis,Hip-Hop,2005,0.695,0.618,153,3036503
1627,Paradise Sky,Nancy Murray,Pop,2021,0.649,0.681,71,3012569
1628,Fire Forever,Mrs. Annette Arroyo,Soul,2021,0.358,0.407,109,3720345
1629,Broken Fire,Ashley Rivera,Soul,2021,0.535,0.383,108,1524295
1630,Dream Night,Shane Ellis,Soul,2001,0.626,0.316,70,4463996
1631,Heart Shadow,Terry Lawson,Electronic,2023,0.736,0.616,136,3055013
1632,Light Broken,Elizabeth Williams,Rock,2000,0.521,0.721,96,4208725
1633,Night Paradise,Ashley Hernandez,Alternative,2008,0.696,0.44,107,2186287
1634,Fire Lonely,Tina Jones,R&B,2015,0.605,0.626,171,2664837
1635,Paradise Night,Michael Bell,Rock,2014,0.525,0.658,117,5447777
1636,Heart Lonely,Stephen Houston,Alternative,2009,0.472,0.615,92,4167905
1637,Shadow Night,Michael Hill,Soul,2011,0.631,0.153,121,2010153
1638,Lonely Fire,Nathan Allen,Rock,2012,0.521,0.814,184,10915886
1639,Fire Light,Alan Case,Rock,2004,0.575,0.803,99,7238862
1640,Dream Sky,Gina Jones,Electronic,2020,0.853,0.889,127,1957089
1641,Night Night,Daniel Perez,Electronic,2022,0.75,0.913,128,4595853
1642,Broken Broken,Kimberly Mccall,Soul,2001,0.321,0.289,89,2881451
1643,Light Fire,Michael Johnson,Soul,2010,0.264,0.097,79,5235436
1644,Shadow Paradise,Zoe Perry,Alternative,2002,0.588,0.665,133,2727299
1645,Paradise Sky,Shelby Harvey,Electronic,2009,0.869,0.836,122,2337093
1646,Broken Forever,Jonathan Miles,Alternative,2017,0.367,0.332,65,3643432
1647,Broken Forever,Christine Johnson,Rock,2005,0.513,0.809,116,8599391
1648,Light Sky,Jennifer Gibson,Soul,2005,0.295,0.452,73,4538245
1649,Dream Paradise,Christian Sanchez,Electronic,2011,1,0.949,135,4379561
1650,Heart Night,John Gomez,Electronic,2012,0.725,0.724,152,3895390
1651,Paradise Sky,Melissa Moreno,Pop,2017,0.856,0.513,93,3184332
1652,Love Heart,Jason Mitchell,Soul,2009,0.451,0.341,63,1766902
1653,Fire Shadow,Cole Dalton,Alternative,2015,0.494,0.393,140,4473565
1654,Fire Broken,Jason Larson,R&B,2014,0.711,0.561,118,4468261
1655,Love Sky,Matthew Osborn,Alternative,2005,0.556,0.587,108,3781266
1656,Forever Sky,Courtney Miller,Electronic,2015,0.62,0.797,126,2480719
1657,Paradise Fire,Kimberly Morgan,Soul,2000,0.582,0.273,50,3029233
1658,Forever Forever,Lisa Holloway,Rock,2016,0.422,0.765,138,3955736
1659,Shadow Shadow,Pamela Cobb,Alternative,2023,0.989,0.568,110,4015534
1660,Shadow Lonely,Danielle Neal,Rock,2004,0.566,0.971,119,2972170
1661,Fire Love,Amy Vega,Rock,2008,0.529,0.659,145,1696722
1662,Night Night,Cameron Santos,Soul,2000,0.375,0.375,119,900051
1663,Love Shadow,Christopher Jones,R&B,2013,0.944,0.333,100,7035958
1664,Shadow Night,Ashley Fields,Pop,2005,0.819,0.907,144,4393818
1665,Light Night,Rachel Frederick,Alternative,2020,0.41,0.551,132,2078449
1666,Heart Shadow,Jason Robinson,Alternative,2018,0.469,0.432,115,4912164
1667,Night Paradise,Paul Lindsey,Electronic,2019,0.848,0.852,133,5300620
1668,Night Fire,Lindsay Hall,Alternative,2009,0.723,0.204,83,2546400
1669,Shadow Heart,Tony Ryan,Electronic,2018,0.977,0.828,109,4194040
1670,Heart Sky,Brandon Castillo,Hip-Hop,2009,0.714,0.666,160,2286043
1671,Shadow Light,Tanya Henry,Alternative,2013,0.527,0.165,132,9854253
1672,Heart Broken,Dustin Avila,Soul,2000,0.256,0.399,123,1781212
1673,Sky Fire,Christina Cruz,Soul,2003,0.57,0.24,90,4822137
1674,Fire Sky,Emily Williams,Hip-Hop,2006,0.818,0.685,155,4840515
1675,Love Lonely,David Barnett,Electronic,2013,0.846,0.984,121,2459821
1676,Lonely Heart,Mary Bean,Rock,2006,0.474,0.876,152,4431585
1677,Sky Night,Connie Richards,Hip-Hop,2008,0.677,0.948,145,2038306
1678,Sky Love,Tiffany Meadows,Electronic,2023,0.692,0.978,141,4966748
1679,Shadow Paradise,Nicole Russo,Alternative,2009,0.417,0.161,120,4251057
1680,Night Paradise,Courtney Li PhD,R&B,2001,0.72,0.509,109,2332520
1681,Light Love,Beth Thomas,Hip-Hop,2007,0.938,0.589,130,5991667
1682,Heart Forever,Kimberly Raymond,R&B,2014,0.468,0.612,147,2895617
1683,Light Sky,Barbara Martin,R&B,2010,1,0.689,133,5618171
1684,Broken Fire,Shane Ross,Rock,2006,0.594,0.857,136,3149325
1685,Forever Lonely,Jacqueline Stewart,Hip-Hop,2017,0.891,0.527,158,3778863
1686,Heart Light,Patrick Vega,R&B,2014,1,0.653,78,9435831
1687,Shadow Shadow,Denise Young,Pop,2008,0.539,0.71,45,10891656
1688,Shadow Forever,Dale Booth,Hip-Hop,2005,0.676,1,117,5051607
1689,Heart Shadow,Samuel Brooks,Rock,2009,0.543,0.866,149,5087560
1690,Night Paradise,Ruben Avery,Pop,2014,0.694,0.587,89,3725948
1691,Light Sky,Vicki Marquez,Electronic,2007,0.811,0.818,106,6444441
1692,Dream Sky,Beth Moore,Alternative,2000,0.497,0.568,92,1045529
1693,Forever Fire,Kimberly Bright,R&B,2000,0.364,0.351,71,2553407
1694,Paradise Broken,Scott Young,Electronic,2009,0.798,0.693,157,5368048
1695,Sky Heart,Laura Johnston,R&B,2017,0.711,0.489,119,10696216
1696,Sky Sky,Jennifer Tucker,Soul,2020,0.178,0.288,129,4988671
1697,Lonely Broken,Phillip Smith,Alternative,2016,0.543,0.344,110,4047622
1698,Heart Light,Kevin Christian,Pop,2001,0.582,0.96,79,2630235
1699,Fire Broken,William Ramirez,R&B,2001,0.867,0.499,69,1179620
1700,Lonely Night,Brenda Dennis,Rock,2011,0.696,0.844,150,4931514
1701,Paradise Heart,Angela Gardner,R&B,2009,0.581,0.448,83,3351081
1702,Fire Love,Erin Smith,Pop,2004,0.537,0.902,60,4322796
1703,Light Paradise,Teresa Moore,Soul,2011,0.589,0.302,65,5232087
1704,Shadow Paradise,Robert Scott,Soul,2017,0.384,0.164,57,8626176
1705,Lonely Shadow,Michael Gutierrez,Pop,2001,0.553,0.864,102,6915288
1706,Broken Paradise,Joyce Miller,Electronic,2023,0.745,0.847,140,2908283
1707,Fire Shadow,Brianna Neal,Rock,2017,0.281,0.591,118,5581174
1708,Lonely Heart,Austin Torres,Soul,2000,0.565,0.345,79,2651549
1709,Love Love,Laura Russell,Hip-Hop,2000,0.67,0.389,127,2154424
1710,Heart Fire,Richard Roman,Rock,2019,0.552,0.879,154,2581512
1711,Dream Love,John Ford,Pop,2013,0.622,0.557,75,1637087
1712,Love Dream,Danielle Martin,Pop,2006,0.658,0.628,87,2413663
1713,Dream Love,Travis Banks,Soul,2004,0.575,0.346,100,5923072
1714,Dream Forever,Walter Proctor,Hip-Hop,2003,0.786,0.174,131,2159649
1715,Paradise Shadow,Danielle Smith,Alternative,2008,0.471,0.465,100,3663268
1716,Love Paradise,Christopher Mendoza,Rock,2009,0.481,0.761,117,4529955
1717,Paradise Broken,Elizabeth Russo,R&B,2010,1,0.231,106,2008186
1718,Lonely Shadow,Shawn Taylor,R&B,2019,0.402,0.628,134,2801006
1719,Lonely Heart,Cynthia Williamson,Electronic,2022,0.809,0.938,128,1753539
1720,Broken Dream,Donald Stevens,Soul,2013,0.488,0.271,101,1625200
1721,Paradise Broken,Samantha Hutchinson,Hip-Hop,2017,0.953,0.917,111,2254699
1722,Fire Light,Tina Herrera,R&B,2019,1,0.566,108,11987685
1723,Forever Shadow,Donna Morales,Soul,2021,0.22,0.301,119,2789999
1724,Sky Night,Hannah Perez,Rock,2013,0.404,0.821,127,1566870
1725,Sky Lonely,Juan Davis,Soul,2017,0.478,0.416,79,2312424
1726,Shadow Paradise,William Taylor,Soul,2019,0.326,0.492,100,7644338
1727,Dream Night,Sabrina Novak,Soul,2021,0.325,0.322,77,5049926
1728,Fire Love,Lisa Wise,Alternative,2019,0.658,0.53,113,2547981
1729,Light Dream,Colton Pena,Electronic,2013,0.641,0.687,137,5149176
1730,Forever Dream,Gina Jones,Soul,2001,0.284,0.283,72,3070364
1731,Heart Forever,Veronica Murray,Electronic,2016,0.742,0.882,115,8581712
1732,Shadow Forever,Theresa Hansen,Electronic,2008,0.685,0.842,154,2238975
1733,Fire Heart,Mikayla Hayes,Alternative,2018,0.629,0.515,91,3462353
1734,Forever Love,Brian Harris,Pop,2010,0.705,0.525,117,2427759
1735,Forever Shadow,Seth Webster,Alternative,2015,0.594,0.689,93,5604492
1736,Night Lonely,Heather Lewis,R&B,2006,0.69,0.338,147,6179264
1737,Forever Forever,Tracy Johnson,Rock,2016,0.49,0.982,141,5133271
1738,Shadow Love,Micheal Lane,R&B,2016,0.934,0.419,107,4621103
1739,Lonely Lonely,Sandra Perry,Electronic,2000,0.874,0.759,118,2543642
1740,Forever Love,April Castro,Rock,2000,0.579,0.825,114,2881164
1741,Love Shadow,Karen Becker,Rock,2007,0.388,0.886,128,3456231
1742,Paradise Lonely,Lori Skinner MD,R&B,2014,0.592,0.54,164,1248835
1743,Dream Love,James Thomas,Rock,2012,0.592,0.789,111,1700641
1744,Lonely Lonely,Dylan Patterson,Alternative,2000,0.468,0.565,104,4139419
1745,Fire Broken,Maria Horton,Alternative,2004,0.644,0.323,119,3965144
1746,Dream Sky,Sean Walker,Rock,2022,0.685,0.754,139,3576271
1747,Sky Forever,Steve Olsen,Rock,2010,0.572,0.813,122,4347073
1748,Light Love,Bailey Howard,Soul,2021,0.618,0.284,83,4968641
1749,Love Shadow,Jose Zavala,Soul,2004,0.397,0.369,76,2827442
1750,Broken Love,Kristy Gonzalez,R&B,2021,1,0.409,101,5735474
1751,Dream Night,Douglas Schroeder,Pop,2022,0.462,0.692,103,6611460
1752,Night Heart,Shannon Robbins,Pop,2010,0.774,0.905,56,2815604
1753,Paradise Forever,Bradley Estrada,Electronic,2021,0.771,0.767,123,6051302
1754,Broken Sky,Sara Dunn,Soul,2005,0.296,0.341,104,2318933
1755,Shadow Paradise,James Bell,Electronic,2022,0.869,0.815,102,3031120
1756,Broken Lonely,Shane Aguilar,R&B,2016,0.677,0.622,141,6015816
1757,Love Light,Adam Walker,Soul,2000,0.466,0.267,115,4351164
1758,Lonely Light,Mrs. Tasha Nelson,Soul,2009,0.448,0.43,101,4476984
1759,Sky Light,Kelly Castro DDS,Pop,2006,0.889,0.69,116,3118760
1760,Light Paradise,Andrew Walton,Rock,2017,0.539,0.791,130,2262216
1761,Love Heart,Laurie Cole MD,Pop,2019,0.733,0.82,138,3689342
